lon,lat
-83.62083333333338,11.312500000000025
-82.87083333333338,14.379166666666691
-76.79583333333338,8.387500000000028
-81.42083333333338,8.862500000000027
-81.2541666666667,14.145833333333359
-82.31250000000004,14.904166666666692
-83.59583333333337,11.97083333333336
-83.42916666666672,11.995833333333358
-75.59583333333339,10.17083333333336
-75.55416666666672,10.154166666666693
-82.45416666666671,13.995833333333358
-70.97916666666671,11.862500000000026
-81.97916666666671,15.07916666666669
-82.77083333333337,14.037500000000025
-83.08750000000005,12.512500000000026
-83.24583333333338,13.92083333333336
-82.77916666666671,13.070833333333358
-76.25416666666672,9.087500000000027
-81.68750000000004,15.220833333333358
-82.02083333333337,14.879166666666691
-83.17916666666672,14.712500000000025
-82.30416666666672,14.145833333333359
-83.17083333333338,14.45416666666669
-82.15416666666671,15.170833333333357
-83.22083333333337,14.554166666666692
-83.72916666666671,11.54583333333336
-76.89583333333339,8.704166666666694
-82.8791666666667,14.445833333333358
-74.42916666666672,11.04583333333336
-82.71250000000005,13.095833333333358
-83.08750000000005,12.379166666666691
-83.27083333333337,12.47083333333336
-76.81250000000004,7.920833333333361
-82.03750000000005,14.129166666666691
-73.05416666666672,11.712500000000027
-73.37916666666672,11.27083333333336
-82.67083333333338,12.695833333333358
-82.24583333333338,14.070833333333358
-81.46250000000005,15.412500000000025
-81.3791666666667,15.42916666666669
-83.02916666666671,14.562500000000025
-75.95416666666671,9.487500000000026
-82.08750000000005,14.429166666666692
-81.12083333333338,15.32916666666669
-83.1291666666667,14.062500000000025
-75.37916666666672,10.84583333333336
-82.51250000000005,13.812500000000025
-75.67083333333338,9.587500000000027
-82.91250000000005,12.287500000000026
-82.34583333333337,14.304166666666692
-83.16250000000005,14.504166666666691
-75.15416666666671,10.854166666666693
-77.20416666666671,8.52083333333336
-76.80416666666672,8.787500000000026
-83.67083333333338,12.379166666666691
-82.97916666666671,14.57916666666669
-83.13750000000005,13.504166666666691
-82.96250000000005,13.737500000000026
-71.96250000000005,12.32083333333336
-79.23750000000004,9.637500000000028
-75.67916666666672,9.587500000000027
-82.88750000000005,14.170833333333357
-81.56250000000004,8.887500000000028
-83.37083333333338,12.337500000000025
-75.39583333333339,10.912500000000026
-82.82083333333338,13.070833333333358
-82.81250000000004,13.945833333333358
-83.49583333333338,13.429166666666692
-82.95416666666671,14.879166666666691
-75.97083333333339,9.404166666666693
-82.79583333333338,9.704166666666694
-83.21250000000005,12.737500000000026
-76.36250000000005,9.087500000000027
-71.11250000000005,12.112500000000026
-73.01250000000005,11.54583333333336
-80.03750000000005,9.304166666666694
-83.12083333333338,12.54583333333336
-83.33750000000005,12.395833333333359
-72.92083333333338,11.812500000000025
-83.46250000000005,11.97083333333336
-83.42083333333338,11.97083333333336
-82.61250000000004,13.620833333333358
-76.17083333333338,9.404166666666693
-82.69583333333338,14.662500000000025
-83.3791666666667,12.237500000000026
-72.64583333333339,11.79583333333336
-83.07916666666671,13.737500000000026
-82.08750000000005,13.762500000000024
-82.02916666666671,15.354166666666691
-81.77083333333337,15.20416666666669
-76.95416666666671,8.379166666666695
-83.02916666666671,14.45416666666669
-82.37083333333338,14.220833333333358
-82.85416666666671,12.637500000000026
-82.42916666666672,13.462500000000025
-75.77083333333339,9.72083333333336
-72.44583333333338,11.887500000000026
-81.71250000000005,15.220833333333358
-78.94583333333338,9.59583333333336
-83.35416666666671,13.437500000000025
-70.91250000000005,11.962500000000025
-83.15416666666671,14.362500000000026
-82.68750000000004,14.170833333333357
